timestamp,netpacket
2023-05-13 04:40:00,169.5
2023-05-13 04:50:00,436.5
2023-05-13 05:00:00,150.5
2023-05-13 05:10:00,509.0
2023-05-13 05:20:00,763.2
2023-05-13 05:30:00,272.9
2023-05-13 05:40:00,536.9
2023-05-13 05:50:00,945.0
2023-05-13 06:00:00,304.6
2023-05-13 06:10:00,729.9000000000001
2023-05-13 06:20:00,802.1
2023-05-13 06:30:00,281.6
2023-05-13 06:40:00,953.6
2023-05-13 06:50:00,374.8
2023-05-13 07:00:00,233.1
2023-05-13 07:10:00,349.0
2023-05-13 07:20:00,83.7
2023-05-13 07:30:00,189.4
2023-05-13 07:40:00,275.9
2023-05-13 07:50:00,329.2
2023-05-13 08:00:00,1018.1
2023-05-13 08:10:00,947.6
2023-05-13 08:20:00,718.9
2023-05-13 08:30:00,703.7
2023-05-13 08:40:00,402.7000000000001
2023-05-13 08:50:00,463.7
2023-05-13 09:00:00,301.5
2023-05-13 09:10:00,260.4
2023-05-13 09:20:00,294.0
2023-05-13 09:30:00,215.5
2023-05-13 09:40:00,50.6
2023-05-13 09:50:00,208.8
2023-05-13 10:00:00,104.5
2023-05-13 10:10:00,474.1
2023-05-13 10:20:00,122.2
2023-05-13 10:30:00,181.0
2023-05-13 10:40:00,438.7000000000001
2023-05-13 10:50:00,389.5
2023-05-13 11:00:00,729.6
2023-05-13 11:10:00,671.5
2023-05-13 11:20:00,132.8
2023-05-13 11:30:00,574.1
2023-05-13 11:40:00,472.2
2023-05-13 11:50:00,886.0
2023-05-13 12:00:00,585.1
2023-05-13 12:10:00,193.9
2023-05-13 12:20:00,721.3
2023-05-13 12:30:00,239.5
2023-05-13 12:40:00,712.5
2023-05-13 12:50:00,237.8
2023-05-13 13:00:00,160.7
2023-05-13 13:10:00,186.6
2023-05-13 13:20:00,401.4
2023-05-13 13:30:00,453.8
2023-05-13 13:40:00,293.29999999999995
2023-05-13 13:50:00,74.0
2023-05-13 14:00:00,333.2
2023-05-13 14:10:00,82.3
2023-05-13 14:20:00,576.0
2023-05-13 14:30:00,256.79999999999995
2023-05-13 14:40:00,102.3
2023-05-13 14:50:00,276.2
2023-05-13 15:00:00,60.8
2023-05-13 15:10:00,332.5
2023-05-13 15:20:00,230.8
2023-05-13 15:30:00,667.8
2023-05-13 15:40:00,151.39999999999998
2023-05-13 15:50:00,305.1
2023-05-13 16:00:00,329.0
2023-05-13 16:10:00,121.7
2023-05-13 16:20:00,43.5
2023-05-13 16:30:00,148.29999999999998
2023-05-13 16:40:00,70.5
2023-05-13 16:50:00,343.7
2023-05-13 17:00:00,1093.7
2023-05-13 17:10:00,383.5
2023-05-13 17:20:00,650.3
2023-05-13 17:30:00,804.4000000000001
2023-05-13 17:40:00,1077.6
2023-05-13 17:50:00,82.3
2023-05-13 18:00:00,152.2
2023-05-13 18:10:00,711.0999999999999
2023-05-13 18:20:00,216.9
2023-05-13 18:30:00,493.0
2023-05-13 18:40:00,147.4
2023-05-13 18:50:00,388.7
2023-05-13 19:00:00,333.0
2023-05-13 19:10:00,196.2
2023-05-13 19:20:00,566.3
2023-05-13 19:30:00,241.2
2023-05-13 19:40:00,778.0
2023-05-13 19:50:00,258.8
2023-05-13 20:00:00,721.8
2023-05-13 20:10:00,430.0
